Users,Age,Screentime,SocialMediaHours,SleepHours,ExerciseMinutes,StudyWorkHours,ProductivityScore,StressLevel,Platform
4133,29,1.95,6.93,8.06,113,4.39,44.86,High,Instagram
4134,49,10.48,2.89,6.74,44,4.56,32.32,High,LinkedIn
4135,25,5.3,3.69,4.76,76,8.08,20.9,Low,Twitter
4136,26,6.76,6.53,7.28,26,4.66,24.02,Low,Instagram
4137,26,11.06,1.17,5.07,74,3.13,99.04,Low,Snapchat
4138,36,11.71,6.95,6.52,95,8.98,53.5,Low,LinkedIn
4139,36,3.88,2.83,8.96,66,8.04,2.21,High,YouTube
4140,37,3.34,0.51,4.81,48,7.01,5.39,Medium,Twitter
4141,22,1.89,2.26,8.58,1,2.86,46.42,High,Twitter
4142,32,7.18,1.17,4.92,93,2.84,44.9,High,Instagram
4143,17,1.15,1.19,6.24,59,5.42,41.15,Medium,Instagram
4144,27,5.53,5.7,5.76,65,5.78,82.54,High,Twitter
4145,33,1.81,2.1,7.7,102,3.3,70.61,High,LinkedIn
4146,26,5.46,7.51,3.37,58,2.11,11.63,Low,YouTube
4147,31,1.44,4.37,6.76,92,4.27,36.91,High,Snapchat
4148,33,10.19,3.95,7.56,59,4.86,60.07,High,YouTube
4149,41,3.31,3.76,5.83,21,1.47,38.87,High,LinkedIn
4150,31,4.61,5.69,3.63,88,6.08,21.62,High,Instagram
4151,21,10.57,3.89,4.47,105,1.02,63.18,High,Snapchat
4152,27,9.21,1.46,7.08,45,2.36,60.62,Low,YouTube
4153,28,3.41,7.1,8.37,52,2.32,97.49,Low,YouTube
4154,19,1.79,3.71,5.53,18,7.19,56.55,Medium,Snapchat
4155,17,8.87,1.06,6.36,48,5.37,87.56,High,Twitter
4156,41,5.3,4.47,4.37,79,8.52,94.97,High,Snapchat
4157,42,9.43,5.36,5.47,16,3.38,44.04,Low,YouTube
4158,42,5.9,2.57,5.02,113,2.9,6.24,Medium,Snapchat
4159,30,4.81,6.5,6.93,26,8.23,15.21,High,YouTube
4160,23,5.96,5.52,8.91,106,5,50.89,Low,LinkedIn
4161,22,9.23,5.38,7.88,18,3.47,89.4,Low,Twitter
4162,27,10.92,3.66,4.15,106,4.76,65.76,High,Snapchat
4163,28,1.55,7.71,6.47,105,4.83,20.95,High,LinkedIn
4164,32,6.77,2.56,3.4,29,6.15,70.4,Medium,LinkedIn
4165,32,1.36,4.83,4.48,77,1.34,89.53,Low,Twitter
4166,36,6.15,2.82,4.03,45,3.23,3.99,Low,Instagram
4167,23,10.74,6.09,5.01,105,5.2,25.04,High,Snapchat
4168,20,4.98,0.86,7.07,63,5.88,16.16,High,Twitter
4169,41,11.26,0.84,6,31,2.43,78.63,Low,Twitter
4170,31,7.94,6.58,8.6,52,2.74,89.26,Medium,YouTube
4171,43,11.28,3.76,4.28,22,7.55,55.9,Low,Twitter
4172,44,9.33,3.06,5.19,35,8.07,84.97,Medium,Twitter
4173,27,2.14,5.06,4.98,9,1.68,66.04,Medium,Snapchat
4174,45,3.54,5.76,4.42,58,9.91,66.01,Medium,Twitter
4175,38,5.34,2.01,8.96,101,4.9,58.39,Low,Twitter
4176,31,2.87,1.89,5.32,117,6.27,5.95,High,Instagram
4177,29,6.44,7.69,8.64,28,6.34,93.76,High,LinkedIn
4178,25,6.19,4.92,5.34,10,4.11,36.22,Low,Snapchat
4179,22,11.52,3.43,4.22,113,5.9,80.46,Medium,Instagram
4180,44,5.77,6.51,3.72,37,6.25,81.19,Low,Snapchat
4181,18,9.64,4.44,8.13,116,7.85,96.61,High,LinkedIn
4182,30,11.36,2.31,3.19,78,6.96,33.34,Medium,Twitter
4183,34,10.65,2.05,8.79,31,5.02,99.74,Low,Twitter
4184,28,3.3,3.48,5.51,90,2.72,30.76,Low,YouTube
4185,36,6.46,6.95,4.48,101,1.23,45.69,Low,LinkedIn
4186,42,4.83,0.96,6.7,51,6.87,70.92,Medium,Twitter
4187,44,5.4,2.14,3.8,0,5.3,16.34,Medium,Snapchat
4188,35,4.97,7.2,3.43,104,9.69,27.37,Low,Snapchat
4189,40,10.09,1.41,7.97,13,1.88,73.08,High,YouTube
4190,21,5.97,5.22,5.55,2,1.65,97.46,High,Twitter
4191,17,6.76,2.1,6.11,29,2.63,73.55,Medium,Snapchat
4192,37,11.81,5.04,4.06,30,4.39,86.37,High,LinkedIn
4193,47,1.66,3.37,3.37,0,2.58,4.71,Low,YouTube
4194,31,6.37,1.26,5.21,45,5.17,58.13,Medium,Twitter
4195,33,9.51,4.87,6.04,13,4.06,91.5,Low,Twitter
4196,20,2.66,5.62,7.59,35,10,68.56,Low,YouTube
4197,45,7.73,5.6,6.01,45,9.7,67.97,Medium,Instagram
4198,34,3.63,5.28,7.7,54,4.28,21.1,Low,Snapchat
4199,38,10.54,4.25,3.69,35,8.13,86.25,High,Snapchat
4200,49,4.6,4.4,3.38,42,3.17,86.64,Low,YouTube
4201,28,4.62,5.27,3.95,115,1.52,61.79,Low,Twitter
4202,44,7.58,5.68,7.63,104,1.36,43.24,High,Instagram
4203,37,3.02,5.41,7.56,42,1.26,82.6,Medium,LinkedIn
4204,24,4.13,4.9,3.85,14,7.62,47.03,Medium,Twitter
4205,34,5.58,1.67,3.19,37,4.08,82.44,High,Snapchat
4206,21,4.89,2.08,7.11,88,8.41,49.01,Low,YouTube
4207,30,6.77,2.45,8.13,43,8.86,58.4,High,Instagram
4208,35,7.6,7.4,7.52,108,3.75,75.05,Medium,Snapchat
4209,24,7.23,6.2,4.22,113,3.6,27.23,Medium,Snapchat
4210,47,8.2,4.65,6.5,54,3.77,25.44,Low,Twitter
4211,19,4.39,2.39,7.54,54,5.28,67.12,High,YouTube
4212,33,2.39,1.33,4.53,77,1.14,95.44,Low,Instagram
4213,20,9.37,7.24,6.17,87,1.1,45.16,Medium,Twitter
4214,35,10.36,7.19,4.89,57,7.62,89.92,Medium,LinkedIn
4215,38,3.83,1.33,4.35,106,8.27,52.3,Low,Snapchat
4216,26,5.48,6.48,8.82,56,2.84,97.42,Low,Twitter
4217,37,6.48,3.85,8.48,55,6.34,79.41,Medium,Snapchat
4218,19,6.87,2.93,5.67,1,2.94,86.1,High,Twitter
4219,44,8.25,6.04,3.82,114,7.61,68.28,Medium,YouTube
4220,49,1.46,5.11,7.37,33,4.78,86.98,Low,Instagram
4221,28,8.94,6.35,4.53,48,8.4,59.69,High,YouTube
4222,24,1.68,1.06,4.01,63,9.54,57.17,Low,Snapchat
4223,46,6.15,2.89,5.29,86,6,87.5,Low,Snapchat
4224,22,10.1,2.89,6.18,7,9.11,2.49,High,Twitter
4225,19,5.96,2.97,3.58,68,1.3,48.4,Medium,Twitter
4226,34,2.64,4.27,6.43,57,5.16,87.14,Low,Twitter
4227,45,11.84,2.62,3.09,92,5.53,20.42,Low,Snapchat
4228,46,10.78,3.83,8.35,42,4.74,95.84,Medium,Instagram
4229,36,9.48,3.26,8.52,61,3.83,74.32,Medium,LinkedIn
4230,46,5.53,6.01,7.4,51,7.51,76.48,High,LinkedIn
4231,34,3.02,5.03,5.8,32,5.97,66.88,Medium,LinkedIn
4232,46,11.36,5.4,4.53,19,1.74,45.3,Medium,LinkedIn
4233,47,6.86,2.08,7.46,79,9.56,46.63,Low,YouTube
4234,17,10.38,2.94,8.59,100,8.99,84.07,Low,Instagram
4235,25,4.76,0.66,3.95,58,4.18,14.77,Medium,LinkedIn
4236,17,4.69,1.31,5.79,59,3.22,52.68,High,Instagram
4237,17,11.84,2.49,4.89,62,6.66,31.68,High,Instagram
4238,39,6.74,0.99,5.14,111,1.39,98.45,Low,LinkedIn
4239,32,2.55,5.02,5.43,55,5.46,1.37,High,YouTube
4240,47,3.42,7.99,8.71,36,7.05,7.3,High,Twitter
4241,31,6.3,1.26,4.55,59,4.66,96.77,Low,Twitter
4242,31,1.47,6.66,5.96,105,9.75,54.84,Medium,YouTube
4243,46,6.09,1.39,8.71,104,7.47,14.71,Medium,Snapchat
4244,39,5.61,5.52,5.86,117,9.41,45.42,Low,LinkedIn
4245,16,9.57,5.32,8.18,87,9.17,32.94,Low,Snapchat
4246,26,4.9,7.27,3.35,50,2.19,91.21,Low,Instagram
4247,36,11.81,1.35,8.72,28,7.02,69.07,Medium,Twitter
4248,19,2.99,2.87,4.13,98,6.37,13.92,High,Snapchat
4249,22,7.5,1.18,8.88,8,1.49,54.11,Medium,Instagram
4250,41,1.99,3.56,4.05,85,3.86,14.31,Medium,Instagram
4251,27,9.07,7.34,5.67,83,5.81,66.86,Low,YouTube
4252,46,11.94,6.36,4.85,39,5.93,73,High,Instagram
4253,32,10.01,5.92,5.6,67,8.33,56.65,Medium,Snapchat
4254,48,7.11,4.5,4.5,42,6.29,96.63,High,Instagram
4255,26,6.33,7.13,8.79,99,5.2,94.49,High,LinkedIn
4256,43,10.19,3.87,4.83,75,7.77,21.39,Low,YouTube
4257,47,11.3,1.62,6.92,22,6.14,1.03,High,LinkedIn
4258,16,11.88,6.78,3.82,102,8.95,66.61,Medium,Snapchat
4259,43,5.36,2.6,7.95,7,9.15,48.09,High,Instagram
4260,22,11.9,0.9,6.26,73,6.44,34.13,Low,Snapchat
4261,17,2.72,1.45,8.88,63,6.08,91.77,Medium,Instagram
4262,39,3.79,5.07,5.54,22,7.31,97.87,High,Instagram
4263,19,1.98,5.05,4.17,92,7.53,93.13,Medium,Instagram
4264,34,3.99,2.45,5.08,119,7.54,50.52,Medium,YouTube
4265,41,9.45,5.95,7.42,108,6.59,70.63,Low,Snapchat
4266,26,10.38,6.3,6.95,95,7.87,17.99,Medium,YouTube
4267,26,9.57,7.4,7.67,55,2.3,95.13,Low,Instagram
4268,18,7.94,4.89,3.44,13,8.39,29.08,Low,YouTube
4269,27,6.65,6.35,6.48,79,3.79,20.08,High,YouTube
4270,18,8.8,6.15,8.59,102,8.97,6.96,Low,Twitter
4271,42,5.3,2.43,3.65,111,2.19,55.49,High,YouTube
4272,17,10.25,2.83,3.57,16,1.03,94.9,Medium,Snapchat
4273,31,8.45,4.09,7.3,19,1.14,14.42,Medium,LinkedIn
4274,17,8.68,0.64,4.89,114,2.89,12.96,Low,Snapchat
4275,45,6.9,2.73,6.95,11,2.02,27.99,High,Snapchat
4276,35,10.74,4.05,6.27,72,5.99,66.87,Medium,LinkedIn
4277,43,3.77,1.31,8.92,71,5.04,55.23,High,YouTube
4278,40,5.19,1.45,8.33,40,6.45,10.52,Medium,LinkedIn
4279,47,9.55,3.97,7.07,100,2.73,44.79,High,LinkedIn
4280,25,6.42,5.98,4.57,84,7.78,7.63,Low,Snapchat
4281,48,10.78,6.75,4.57,105,6.49,85.34,Medium,Snapchat
4282,28,4.81,4.6,8.29,31,2.99,11.6,Low,Twitter
4283,31,5.06,4.06,6.51,36,4.59,47.66,Low,Instagram
4284,37,10.78,3.38,7.74,109,7.46,51.54,High,YouTube
4285,35,6.11,1.95,5.7,17,7.12,53.48,Low,LinkedIn
4286,42,6.68,1.6,3.62,28,6.06,61.31,Low,Snapchat
4287,31,4.66,6.44,5,6,9.81,70.46,Low,Snapchat
4288,49,4.04,3.99,3.97,39,2.19,1.43,Low,YouTube
4289,47,8.22,6.43,7.69,100,5.39,4.06,High,Twitter
4290,41,2.32,5.78,7.2,119,6.62,61.54,High,Snapchat
4291,40,10.67,1.95,3.53,5,9.95,19.03,Low,LinkedIn
4292,17,9.57,4.33,6.73,19,5.88,83.35,Medium,YouTube
4293,27,3.1,3.83,8.24,54,4.98,63.12,Low,LinkedIn
4294,24,8.63,3.68,7.18,55,9.3,98.06,Low,Instagram
4295,27,7.63,4.57,6.07,72,5.56,73.07,Medium,Snapchat
4296,41,3.03,7.87,4.87,52,9.45,9.98,Medium,YouTube
4297,24,4.01,6.6,8.32,72,7.75,17.93,Low,Snapchat
4298,25,5.5,7.28,5.54,71,2.51,5.61,High,Instagram
4299,47,8.69,0.72,8.13,80,2.51,74.38,High,YouTube
4300,49,8.03,1.55,7.7,87,3.86,13.56,Medium,LinkedIn
4301,35,6.85,1.14,7.9,103,1.61,66.71,Low,LinkedIn
4302,17,9.45,2.47,8.94,86,5.88,55.98,Low,Instagram
4303,16,9.34,3.81,7.49,32,8.74,63.7,Low,Snapchat
4304,39,7.8,5.32,3.2,21,4.6,51.36,Low,YouTube
4305,42,9.66,4.26,4.23,49,6.83,2.29,Low,LinkedIn
4306,17,4.68,7.27,3.21,110,9.83,26.07,Medium,LinkedIn
4307,46,10.69,7.55,4.14,85,2.74,88.61,High,Snapchat
4308,29,7.76,1.73,3.37,26,4.22,93,Medium,Instagram
4309,17,10.05,6.9,6.01,47,1.22,10.62,Medium,Instagram
4310,44,7.01,4.11,3.17,65,3.09,95.31,Low,Instagram
4311,30,3.4,3.9,5.84,94,8.01,67.38,Medium,LinkedIn
4312,27,6.97,6.39,8.39,12,6.91,92.33,Low,LinkedIn
4313,43,5.08,1.2,7.49,1,8.05,40.72,Medium,LinkedIn
4314,35,8.67,7.12,8.66,45,4.83,11.07,Low,LinkedIn
4315,39,6.23,5.53,4.36,70,7.62,30.94,High,LinkedIn
4316,36,10.2,7.06,6.19,10,6.4,69.28,Low,LinkedIn
4317,25,8.46,7.96,4.91,110,3.96,79.73,Low,Twitter
4318,29,8.53,4.39,5.96,25,4.71,5.96,High,YouTube
4319,33,3.39,1.2,6.34,62,5.87,49.21,Low,Instagram
4320,39,11.83,1.75,3.22,48,9.61,7.37,Low,YouTube
4321,29,10.26,2.93,4.4,62,9.38,86.5,High,Snapchat
4322,49,9.68,1.28,7.23,20,9.88,48.16,Low,Instagram
4323,27,4.63,6.62,7.64,48,1.15,91.57,Medium,Instagram
4324,37,6.89,2.73,6.42,78,7.45,8.78,Low,LinkedIn
4325,21,2.51,7.82,4.62,79,9.05,33.72,Medium,LinkedIn
4326,37,6.92,5.77,5.43,8,7.65,67.98,High,Snapchat
4327,29,2.6,1.8,3.58,20,4.75,30.07,Medium,YouTube
4328,31,7.08,4.07,8.72,52,7.52,84.31,High,YouTube
4329,40,8.14,4,8.21,115,5,98.7,Low,YouTube
4330,47,5.29,4.19,3.39,114,7.43,28.84,Low,Snapchat
4331,48,6.48,4.52,4,119,8.02,36.75,High,Twitter
4332,35,10.63,0.73,6.49,54,8.59,96.77,Medium,YouTube
4333,33,2.19,5.65,4.39,40,7.55,36.45,Medium,Instagram
4334,18,9.71,4.15,8.61,5,2.44,56.04,Medium,Instagram
4335,38,2.88,6.43,7.53,0,9.43,77.15,Medium,LinkedIn
4336,47,1.4,6.62,4.64,94,2.92,44.4,Low,LinkedIn
4337,31,3.04,2.23,3.04,63,4.22,37.89,Medium,YouTube
4338,20,9.42,0.86,7.8,4,4.86,50.06,High,YouTube
4339,19,5.46,5.77,5.54,100,7.41,78.17,Medium,LinkedIn
4340,36,10.6,7.83,6.85,118,7.31,31.9,High,Instagram
4341,29,6.77,3.85,4.72,25,9.66,35.73,High,Snapchat
4342,46,1.24,2.45,3.86,0,2.7,19.72,Low,Snapchat
4343,29,8.88,1.68,7.05,0,5.06,70.46,High,Snapchat
4344,21,2.21,2.66,5.7,92,2.83,90.05,Medium,YouTube
4345,27,9.68,2.96,4.41,85,7.05,19.39,Medium,Snapchat
4346,31,2.85,3.68,3.83,37,2.92,4.42,Low,Twitter
4347,32,4.8,5.42,6.48,40,8.81,38.75,Medium,YouTube
4348,38,9.37,2.55,7.35,82,9.84,41.61,High,Twitter
4349,29,11.5,0.88,4.7,27,3.85,64.94,Medium,YouTube
4350,22,5.09,3.3,7.41,4,7.65,9.47,High,YouTube
4351,47,10.12,6.92,4.1,20,5.8,82.33,Medium,Snapchat
4352,30,3.1,4.24,5.03,112,4.23,57.82,Medium,YouTube
4353,32,9.88,7.74,7.47,62,2.72,55.05,Medium,Twitter
4354,49,8.23,4.28,6.96,85,7.47,32.32,High,Instagram
4355,20,3.12,2.57,4.62,83,2.43,37.16,High,Twitter
4356,42,4.33,1.95,3.73,11,3.53,6.49,Low,LinkedIn
4357,38,2.45,5.71,3.25,5,9.28,75.62,High,YouTube
4358,29,5.21,4.52,8.03,28,5.58,60.87,High,Twitter
4359,30,3.24,5.03,3.45,108,8.69,97.67,Medium,Snapchat
4360,48,8.08,6.16,3.69,119,7.91,36,Medium,LinkedIn
4361,46,11.94,5.94,4.43,103,4.39,66.96,Low,Instagram
4362,32,1.13,0.83,5.67,60,2.96,92.03,Low,Twitter
4363,43,6.95,6.52,7.74,34,1.9,71.46,Low,Twitter
4364,34,7.31,4.5,4.48,74,9.65,4.99,Medium,Twitter
4365,38,11.06,3.44,6.26,51,3.92,63.59,Low,LinkedIn
4366,47,6.57,4.53,3.54,32,7.06,54.99,Medium,Snapchat
4367,28,6.98,5.09,5.79,24,7.57,50.43,Medium,LinkedIn
4368,35,6.19,1.62,4.07,13,2.78,55.75,Low,Snapchat
4369,20,3.96,3.63,4.27,92,7.24,46.6,High,Snapchat
4370,24,1.62,3.02,5.2,52,1.08,69.49,Low,Instagram
4371,44,5.5,3.13,7.57,60,4.76,2.48,Low,YouTube
4372,21,1.58,1.19,7.46,119,4.15,19.67,Medium,YouTube
4373,40,7.06,1.7,5.49,12,9.4,37.17,Medium,Twitter
4374,46,4.38,1.71,3.71,14,9.87,45.81,High,YouTube
4375,37,6.87,3.3,4.68,54,3.59,13.92,Medium,Twitter
4376,17,2.48,7.21,6.03,52,6.49,82.19,High,LinkedIn
4377,20,11.26,2.05,8.22,71,7.71,93.01,High,YouTube
4378,42,10.84,3.62,8.81,46,2.72,75.37,High,Instagram
4379,40,3.09,2.84,6.82,44,7.18,92.95,High,Instagram
4380,23,4.78,6.41,5.1,96,3.32,74.58,Low,Instagram
4381,16,7.75,0.88,7.16,74,2.52,44.66,Low,LinkedIn
4382,35,2.05,1.97,5.02,63,8.66,39.92,Low,Twitter
4383,38,4.9,2.08,6.75,115,5.52,17.47,Low,LinkedIn
4384,47,3.76,7.95,4.46,14,3.67,9.56,Medium,LinkedIn
4385,26,11.07,4.78,4.6,20,4.64,22.74,High,LinkedIn
4386,39,10.38,1.54,3.45,35,4.72,53.68,Medium,Snapchat
4387,26,7.38,2.54,5.52,69,7.93,14.36,Low,LinkedIn
4388,44,6.72,1.76,6.71,24,8.98,95.17,High,YouTube
4389,41,11.24,1.43,7.73,43,5.28,22.63,High,Twitter
4390,31,11.26,6.48,7.86,0,3.91,83.53,Medium,Instagram
4391,35,11.66,4.22,8.95,41,7.55,82.06,Low,Snapchat
4392,18,2.38,5.23,3.53,58,9.15,14.98,Medium,Twitter
4393,16,2.77,2.98,5.96,113,2.03,71.36,High,Twitter
4394,16,8.44,4.65,6.13,32,8.17,82.59,Low,LinkedIn
4395,32,6.96,2.43,7.83,102,6.01,88.54,Low,Instagram
4396,17,1.2,2.81,4.6,31,8.81,95.44,Medium,Twitter
4397,44,1.68,5.39,3.42,65,5.63,93.08,Medium,YouTube
4398,35,10.77,1.63,4.88,24,8.76,31.8,Medium,Instagram
4399,21,10.56,5.13,8.9,39,5.99,27.5,Low,YouTube
4400,23,4.93,6.89,8.4,57,2.3,40.36,High,Snapchat
4401,44,10.8,1.4,5.37,96,1.04,47.04,Low,Twitter
4402,48,7.53,7.23,8.26,114,6.58,24.15,Low,Snapchat
4403,18,9.86,1.1,3.2,101,6.33,9.52,Low,YouTube
4404,20,5.7,3.12,4.89,74,2.89,66,Low,Snapchat
4405,42,2.25,5.08,7.36,63,8.66,18.25,Medium,YouTube
4406,27,5.77,4.7,4.33,18,8.81,91.58,Medium,LinkedIn
4407,35,6.03,1.22,4.19,88,8.24,29.48,High,LinkedIn
4408,35,7.06,6.49,8.17,27,9.43,20.57,Low,Snapchat
4409,24,2.16,7.8,6.7,73,5.56,20.22,Low,YouTube
4410,19,11.91,1.86,8.93,94,7.32,29.66,High,Twitter
4411,34,3.69,7.21,3.81,79,9.14,61.6,Low,Instagram
4412,42,3.18,4.68,5.14,111,5.11,97.85,Low,Snapchat
4413,28,6.79,7.52,4.87,41,6.57,49.14,High,Twitter
4414,28,6.91,1.82,8.28,81,5.62,60.37,High,YouTube
4415,37,5.84,6.44,4.53,85,9.85,84.42,High,YouTube
4416,43,9.49,0.95,5.12,49,4.94,34.07,High,Snapchat
4417,37,6.68,7.12,3.86,98,3.85,18.81,Low,Twitter
4418,34,7.71,5.56,7.65,75,6.67,43.93,High,Snapchat
4419,23,8.96,3.28,4.43,105,3.53,32.55,High,LinkedIn
4420,23,1.28,1.93,3.41,91,8.72,86.75,Medium,YouTube
4421,41,7.28,6.62,5.61,47,9.03,97.82,Medium,LinkedIn
4422,41,10.73,5.02,5.35,56,4.11,69.14,High,Snapchat
4423,38,1.19,3.2,4.07,8,4.23,65.72,High,YouTube
4424,28,5.46,3.83,3.8,29,1.78,71.71,Medium,Snapchat
4425,43,11.19,6.7,8.38,17,3.3,47.3,High,Instagram
4426,24,4.88,3.04,3.41,44,1.61,63.25,Medium,Twitter
4427,35,6.05,1.17,3.6,87,7.82,8.05,Medium,YouTube
4428,34,11.8,7.33,4.47,109,2.62,49.85,Medium,YouTube
4429,27,3.19,3.41,8.72,82,1.71,33.9,Low,LinkedIn
4430,30,1.72,3.11,3.51,77,2.48,6.26,Medium,Instagram
4431,46,10.45,2.03,7.9,65,4.4,54.93,High,LinkedIn
4432,29,10.55,7.23,8.35,10,4.8,36.67,High,Twitter
4433,26,6.19,2.13,5.27,89,9.09,59.47,Medium,Snapchat
4434,41,6.66,5.28,4.76,71,3.52,51.8,Low,Instagram
4435,42,10.19,7.11,7.06,66,7.46,28.35,High,LinkedIn
4436,26,9.12,0.76,7.22,14,9.05,54.46,Medium,Snapchat
4437,49,3.92,6.72,7.68,108,8.71,38.5,High,Twitter
4438,34,1.19,3.58,7.98,39,2.79,92.19,Medium,Twitter
4439,21,6.28,5.43,4.61,12,3.52,38.19,High,Instagram
4440,43,10.45,3.29,7.12,79,1.49,4.97,Low,Instagram
4441,16,10.85,5.72,3.81,85,5.35,76.59,Low,YouTube
4442,23,11.52,2.41,6.06,32,4.65,96.4,Low,Twitter
4443,22,10.68,0.66,6.68,1,5.91,17.77,Low,YouTube
4444,26,7.38,7.61,3.97,108,5.12,97.31,High,Snapchat
4445,19,5.89,0.62,3.46,92,7.62,62.1,High,Instagram
4446,40,9.52,6.68,4.17,109,7.03,84.89,Low,YouTube
4447,27,9.14,1.77,5.52,33,4.86,47.82,High,Twitter
4448,41,6.92,3.44,8.33,15,1.34,62.63,Medium,Snapchat
4449,27,1.96,6.67,6.19,13,4.09,84.26,Low,Instagram
4450,39,11.19,2.04,7.49,102,3.92,98.3,High,Twitter
4451,31,6.01,6.99,4.04,117,1.8,19.29,Medium,LinkedIn
4452,28,5,4.23,3.64,45,3.74,89.98,Medium,Snapchat
4453,40,7.93,3.25,4.44,49,9.89,67.06,High,Snapchat
4454,19,8.41,5.47,4.88,112,8.39,94.74,Low,LinkedIn
4455,26,3.32,3.06,6.29,4,8.21,32.49,Medium,Instagram
4456,47,10.21,3.1,8.29,42,8.59,25.02,Low,Twitter
4457,22,4.19,6,5.56,17,8.79,37.19,High,Snapchat
4458,26,3.05,2.82,6.11,47,3.93,88.57,High,YouTube
4459,43,5.47,2.01,3.03,63,3.9,46.5,High,Instagram
4460,38,9.04,6.56,3.2,25,4.03,95.2,Low,Instagram
4461,38,11.62,6.54,3.5,73,8.37,24.99,Low,Twitter
4462,43,9.9,4.23,7.19,69,8.18,22.83,Medium,LinkedIn
4463,41,11.34,4.45,5.92,13,1.15,68.16,Medium,Snapchat
4464,40,2.55,5.72,4.16,65,9.54,29.87,Low,Snapchat
4465,44,1.78,4.32,6.56,60,3.57,13.79,High,YouTube
4466,34,7.13,3.63,6.27,90,6.64,38.22,Low,YouTube
4467,48,4.19,7.96,3.53,72,6.76,27.35,Medium,YouTube
4468,29,10.11,1.61,6.84,76,2.02,41.89,High,YouTube
4469,29,8.39,4.95,7.6,20,7.26,19.46,Medium,Twitter
4470,45,11.68,7.14,4.72,54,5.8,95.74,High,Twitter
4471,43,3.8,5.65,7.12,115,6.5,80.36,Low,YouTube
4472,32,6.34,7.11,4.2,107,5.02,84.25,Medium,YouTube
4473,18,6.51,3.02,7.54,1,8.24,30.48,High,YouTube
4474,31,3.63,2.54,8.47,2,6.72,85.82,Medium,Snapchat
4475,45,7.49,6.88,5.65,12,2.74,59.49,Low,Twitter
4476,44,5.88,3.46,4.47,20,7.77,6.62,Medium,Instagram
4477,30,5.91,5.82,5.4,32,5.52,16.17,Medium,Twitter
4478,40,4.99,1.61,4.5,19,1.34,45.15,High,Twitter
4479,38,1.19,6.17,3.01,99,4.55,39.98,High,Snapchat
4480,40,6.74,4.62,6.9,17,4.62,79.73,Low,Snapchat
4481,22,4.69,2.51,3.26,88,8.21,87.49,High,YouTube
4482,37,1.01,4.21,4.26,108,3.11,86.63,High,LinkedIn
4483,32,4.39,5.73,7.33,37,5.07,38.15,Medium,Twitter
4484,33,4.06,0.59,6.99,24,1.49,63.94,Low,LinkedIn
4485,25,5.33,5.28,3.44,37,8.93,50.21,Low,Instagram
4486,25,2.45,4.56,6.96,14,4.99,89,High,YouTube
4487,22,6.58,2.15,8.58,113,8.71,89.01,Medium,Twitter
4488,42,8.62,6.15,3.45,80,7.1,6.33,Low,Snapchat
4489,48,7.93,2.78,5.49,109,3.88,57.64,Low,Snapchat
4490,16,9.84,2.58,7.38,99,7.41,50.84,Medium,LinkedIn
4491,49,5.97,4.03,7.01,28,5.22,77.27,High,Snapchat
4492,19,6.71,5.57,4.36,96,4.07,20.38,High,LinkedIn
4493,32,9.91,7.47,3.98,63,7.01,69.8,High,YouTube
4494,19,5.7,1.56,7.71,31,7.97,74.12,Medium,LinkedIn
4495,41,8.72,3.47,8.74,71,7.2,3.65,Medium,Twitter
4496,19,5.78,1,7.61,42,5.17,43.7,Low,Snapchat
4497,16,5.6,6.19,8.78,12,3.33,97.92,Medium,Snapchat
4498,22,9.36,3.86,6.63,80,8.29,30.76,High,Twitter
4499,45,2.92,5.8,8.57,84,4.12,88.57,Low,Instagram
4500,24,4.72,2.92,7.14,77,6.52,59.1,Medium,YouTube
4501,23,3.47,6.83,8.45,24,2.04,30.36,Medium,LinkedIn
4502,39,4.95,4.51,3.97,48,7.66,83.76,Low,YouTube
4503,34,3.53,7.58,7.89,115,9.58,99.08,High,Twitter
4504,42,7.37,1.09,4.18,87,5.04,74.46,High,YouTube
4505,47,9.78,4.36,3.16,119,5.94,7.07,Medium,Instagram
4506,29,9.65,6.25,6.11,96,9.1,6.19,Low,YouTube
4507,33,5.01,5,4.91,7,8.16,49.66,Medium,LinkedIn
4508,43,11.88,0.67,3.26,27,9.66,1.6,Low,Twitter
4509,44,7.53,7.79,8.88,82,3.39,67.92,Medium,Instagram
4510,31,5.39,2.74,7,10,5.23,2.61,High,Instagram
4511,46,10.19,2.37,8.41,54,5.1,97.33,Low,Instagram
4512,19,9.03,4.14,8.99,9,5.26,88.18,High,Snapchat
4513,32,9.24,4.57,5.35,58,9.22,81.72,High,YouTube
4514,41,3.16,6.25,4.53,64,2.85,81.43,Low,LinkedIn
4515,19,6.15,3.45,4.1,4,9.05,83.6,Low,Snapchat
4516,45,10.48,3.8,6.09,79,6.14,43.99,Medium,LinkedIn
4517,45,6.54,4.51,6.64,83,5.83,79.39,Low,LinkedIn
4518,37,8.52,3.46,5.83,19,4.75,37.35,Medium,LinkedIn
4519,26,7.47,7.36,5.32,91,5.86,84.99,Low,LinkedIn
4520,17,10.27,6.88,4.01,4,8.23,62.18,High,YouTube
4521,27,4.13,3.91,5.65,111,5.43,36.48,Low,YouTube
4522,45,7.33,0.5,3.51,66,7.98,74.8,Low,LinkedIn
4523,33,2.36,7.26,8.19,29,4.75,25.04,Medium,LinkedIn
4524,41,8.59,1.43,3.28,86,2.65,96.5,Medium,Instagram
